row_id,user_id,user_name,advertiser_type,is_verified,user_review,city_id,city,district_id,district,property_type,transaction_type,location_lat,location_lng,create_time,created_at,updated_at,age,has_air_condition,has_kitchen,bathrooms,bedrooms,livings,area,has_furnished,price,rent_period,is_daily_rentable
3950373,1025546,مؤسسة مصادر الرؤية للتطوير والاستثمار العقاري,exclusive_marketer,Yes,4.71999979019165,18,الدمام,1288,حي المنار,Store,Rental,"""\""2638032\""""","""\""5005698\""""",1642768051000,1672585318140,1672585318140,0,Yes,Yes,5,5,1,600,No,300000,Daily,No
3950524,685697,مؤسسة القرعاوي للإستثمارات العقارية,normal_marketer,Yes,4.71999979019165,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609642\""""","""\""4402387\""""",1642770547000,1672581680635,1672581680635,0,Yes,Yes,5,4,2,250,No,750000,Daily,No
3952633,1239144,ابو فيصل🌹,normal_marketer,Yes,5,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609641\""""","""\""4402387\""""",1642838813000,1672587014858,1672587014858,0,Yes,Yes,5,4,2,250,No,750000,Daily,No
3954615,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2159354\""""","""\""3922861\""""",1642869883000,1672584890995,1672584890995,0,Yes,Yes,4,6,1,257,No,850000,Daily,No
3954731,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609889\""""","""\""4402274\""""",1642871768000,1672580129511,1672580129511,0,Yes,Yes,5,5,3,272,No,800000,Daily,No
3956240,251922,مؤسسة الباسل للعقارات ,agent,Yes,4.050000190734863,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450515\""""","""\""4663310\""""",1642924185000,1672584446825,1672584446825,0,Yes,Yes,5,5,3,300,No,1200000,Daily,No
3957068,976709,ابو رحمة ,agent,Yes,3.9200000762939453,21,الرياض,582,حي المنار,Land,Sell,"""\""2472145\""""","""\""4680582\""""",1642940125000,1672585780388,1672585780388,0,Yes,Yes,5,5,1,475,No,1520000,Daily,No
3957817,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2161122\""""","""\""3923402\""""",1642949430000,1672584913969,1672584913969,0,Yes,Yes,4,7,2,250,No,870000,Daily,No
3961618,245319,مؤسسة تطوان العقارية 8432142,agent,Yes,4.269999980926514,18,الدمام,1288,حي المنار,Building,Rental,"""\""2636565\""""","""\""5002863\""""",1643034114000,1672585606788,1672585606788,10,Yes,Yes,5,5,1,400,No,120000,Daily,No
3961760,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2161082\""""","""\""3923165\""""",1643035907000,1672584920217,1672584920217,0,Yes,Yes,4,6,1,250,No,850000,Daily,No
3962427,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2610080\""""","""\""4402223\""""",1643044181000,1672580134069,1672580134069,0,Yes,Yes,5,5,3,310,No,900000,Daily,No
3968370,349911,أبوسالم,normal_marketer,Yes,4.650000095367432,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2638035\""""","""\""5003703\""""",1643190064000,1672586995307,1672586995307,0,Yes,Yes,5,5,3,300,No,1300000,Daily,No
3970016,993149,أبو عبدالمحسسن,exclusive_marketer,Yes,5,16,الدرعية,320,حي شمال الدرعية,Land,Sell,"""\""2476949\""""","""\""4656956\""""",1643215837000,1672587350397,1672587350397,0,Yes,Yes,1,1,1,1036,Yes,7044800,Daily,No
3971519,87940,0548059118,agent,No,5,66,جدة,3592,حي المنار,Building,Sell,"""\""2160439\""""","""\""3924168\""""",1643267032000,1672581521312,1672581521312,0,Yes,Yes,5,5,1,720,No,10000000,Daily,No
3971562,1023853,شركة الباسل العقاريه ,exclusive_marketer,Yes,4.619999885559082,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2449912\""""","""\""4662526\""""",1643268320000,1672586521150,1672586521150,0,Yes,Yes,5,6,3,300,No,1200000,Daily,No
3972428,448089,مشعل القحطاني,owner,Yes,0,18,الدمام,1288,حي المنار,Building,Sell,"""\""2636341\""""","""\""5003733\""""",1643286561000,1672586231953,1672586231953,9,Yes,No,5,7,0,865,No,2900000,Daily,No
3973071,87940,0548059118,agent,No,5,66,جدة,3592,حي المنار,Building,Sell,"""\""2160430\""""","""\""3924157\""""",1643296453000,1672581521344,1672581521344,0,Yes,Yes,5,5,1,720,No,11000000,Daily,No
3977231,60617,شركة افلاذ للتطوير العقاري,normal_marketer,Yes,4.150000095367432,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2636526\""""","""\""5004285\""""",1643423765000,1672585717423,1672585717423,0,Yes,Yes,5,5,2,325,No,1150000,Daily,No
3977902,1034519,شركة درة الياسمين العقارية ,exclusive_marketer,Yes,4.820000171661377,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450672\""""","""\""4663187\""""",1643452487000,1672580898389,1672580898389,0,Yes,Yes,5,5,2,450,No,1700000,Daily,No
3979654,857626,Ahmed,agent,Yes,4.710000038146973,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450901\""""","""\""4663586\""""",1643477333000,1672581060732,1672581060732,0,Yes,Yes,5,5,5,300,No,1190000,Daily,No
3980332,251922,مؤسسة الباسل للعقارات ,agent,Yes,4.050000190734863,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2451119\""""","""\""4663369\""""",1643488018000,1672586364335,1672586364335,0,Yes,Yes,5,5,2,250,Yes,1050000,Daily,No
3981557,885091,ابو محمد,agent,Yes,3.9000000953674316,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450789\""""","""\""4663410\""""",1643535684000,1672580747101,1672580747101,0,Yes,Yes,5,3,1,400,Yes,1370000,Daily,No
3981643,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160974\""""","""\""3923106\""""",1643537872000,1672584898725,1672584898725,0,Yes,Yes,4,6,1,250,No,850000,Daily,No
3981695,1034519,شركة درة الياسمين العقارية ,exclusive_marketer,Yes,4.820000171661377,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450898\""""","""\""4663270\""""",1643538998000,1672580892647,1672580892647,0,Yes,Yes,5,5,2,450,No,1750000,Daily,No
3982340,10315,مكتب النبلاء للخدمات العقاريه,agent,Yes,4.429999828338623,18,الدمام,1288,حي المنار,Store,Rental,"""\""2636247\""""","""\""5003571\""""",1643549885000,1672585387347,1672585387347,5,Yes,Yes,5,5,1,40,No,16000,Daily,No
3985596,1427222,مساكن الصفا للعقارات ,agent,Yes,3.5799999237060547,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450916\""""","""\""4663536\""""",1643632071000,1672586373445,1672586373445,0,Yes,Yes,5,5,1,315,No,1350000,Daily,No
3986662,2266706,استراحة وشاليهات كتارا للايجار اليومي,agent,No,4.199999809265137,18,الدمام,1288,حي المنار,Esterahah,Rental,"""\""2637167\""""","""\""5003349\""""",1643645470000,1672581872790,1672581872790,0,Yes,Yes,2,5,4,600,No,1000,Daily,No
3988522,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160854\""""","""\""3922378\""""",1643701031000,1672584899099,1672584899099,0,Yes,Yes,4,6,1,260,No,850000,Daily,No
3989085,897473,إيمان الزهراني,agent,Yes,5,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2639059\""""","""\""5003951\""""",1643711863000,1672586097593,1672586097593,0,Yes,Yes,5,5,3,300,No,1250000,Daily,No
3989363,897473,إيمان الزهراني,agent,Yes,5,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2639150\""""","""\""5003745\""""",1643716960000,1672582523188,1672582523188,0,Yes,Yes,5,5,3,300,No,1300000,Daily,No
3992038,1023853,شركة الباسل العقاريه ,exclusive_marketer,Yes,4.619999885559082,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450711\""""","""\""4663165\""""",1643776773000,1672586521159,1672586521159,0,Yes,Yes,5,5,3,300,No,1300000,Daily,No
3992046,1023853,شركة الباسل العقاريه ,exclusive_marketer,Yes,4.619999885559082,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2449860\""""","""\""4662558\""""",1643777270000,1672586521189,1672586521189,0,Yes,Yes,5,4,3,280,Yes,1150000,Daily,No
3992440,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609477\""""","""\""4401990\""""",1643790503000,1672579854867,1672579854867,0,Yes,Yes,5,5,2,250,No,715000,Daily,No
3992805,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2161027\""""","""\""3923172\""""",1643797045000,1672583054675,1672583054675,0,Yes,Yes,4,6,1,250,No,850000,Daily,No
3996870,395254,مكتب شيم الحجاز العقارية,exclusive_marketer,Yes,4.639999866485596,26,الطائف,3340,حي القطبية,Office,Rental,"""\""2128519\""""","""\""4043856\""""",1643888134000,1672583278504,1672583278504,0,No,No,3,4,1,100,No,27000,Yearly,No
3997029,10307,مؤسسة رؤية الدمام للخدمات العقارية ,agent,Yes,4.329999923706055,18,الدمام,1288,حي المنار,Office,Rental,"""\""2638123\""""","""\""5005614\""""",1643891682000,1672585387531,1672585387531,0,Yes,Yes,5,5,1,100,No,40000,Daily,No
4000513,1554518,شركة القصور الراقية العقارية ,agent,Yes,4.590000152587891,66,جدة,3592,حي المنار,Building,Sell,"""\""2159850\""""","""\""3922519\""""",1643989155000,1672583792752,1672583792752,2,Yes,Yes,5,5,1,2900,No,29000000,Daily,No
4000814,685697,مؤسسة القرعاوي للإستثمارات العقارية,normal_marketer,Yes,4.71999979019165,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609362\""""","""\""4402298\""""",1643995719000,1672581673036,1672581673036,0,Yes,Yes,5,4,2,270,No,800000,Daily,No
4002036,595642,0555844277,agent,Yes,4.429999828338623,18,الدمام,1288,حي المنار,Land,Rental,"""\""2637030\""""","""\""5003705\""""",1644045222000,1672583062857,1672583062857,0,Yes,Yes,5,5,1,875,No,200000,Daily,No
4005624,2282975,سلطان,exclusive_marketer,Yes,0,2,ابو عريش,84,حي ضمد,Land,Sell,"""\""1709710\""""","""\""4274703\""""",1644129459000,1672752209267,1672752209267,0,No,Yes,2,4,2,720,No,338400,Monthly,No
4006645,751425,مكتب الهيف للخدمات العقارية,agent,Yes,4.579999923706055,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2451479\""""","""\""4688828\""""",1644148633000,1672584739354,1672584739354,0,Yes,Yes,1,1,1,1600,No,1200000,Daily,No
4011641,28142,مؤسسة الخيالة,exclusive_marketer,Yes,4.460000038146973,66,جدة,3592,حي المنار,Building,Sell,"""\""2159414\""""","""\""3924009\""""",1644253696000,1672583689854,1672583689854,20,Yes,Yes,5,5,1,720,No,4500000,Daily,No
4013786,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160568\""""","""\""3923806\""""",1644316995000,1672584937946,1672584937946,0,Yes,Yes,3,4,1,258,No,850000,Daily,No
4014744,812147,0555100851,normal_marketer,Yes,5,13,الخرج,288,حي الناصفة,Farm,Sell,"""\""2421119\""""","""\""4728275\""""",1644331401000,1672585664048,1672585664048,0,Yes,No,3,3,1,40000,No,5120000,Daily,No
4014955,888589,ABO RAYAAN,N/A,Yes,4.559999942779541,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160007\""""","""\""3922881\""""",1644334220000,1672581377599,1672581377599,0,Yes,Yes,3,4,1,133,No,450000,Daily,No
4015864,902816,أبو خالد,N/A,Yes,4.28000020980835,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2610322\""""","""\""4401973\""""",1644347671000,1672585864870,1672585864870,0,Yes,Yes,5,5,2,281,No,850000,Daily,No
4018903,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160495\""""","""\""3924264\""""",1644420821000,1672584883721,1672584883721,0,Yes,Yes,4,7,2,253,No,860000,Daily,No
4021182,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160480\""""","""\""3924015\""""",1644482189000,1672584637269,1672584637269,0,Yes,Yes,4,7,1,250,No,850000,Daily,No
4021492,971328,ابو ناصر ,agent,Yes,4.650000095367432,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2450790\""""","""\""4663063\""""",1644489338000,1672582214394,1672582214394,0,Yes,Yes,5,4,3,250,No,1100000,Daily,No
4026216,1988073,ابونايف,owner,Yes,5,66,جدة,3592,حي المنار,Land,Sell,"""\""2160324\""""","""\""3924335\""""",1644604704000,1672586488628,1672586488628,0,Yes,Yes,5,5,1,1127,No,8001700,Daily,No
4026521,771245,عبدالعزيز ,agent,Yes,4.46999979019165,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160648\""""","""\""3922585\""""",1644609404000,1672586743196,1672586743196,7,Yes,Yes,2,4,1,110,No,380000,Daily,No
4027721,61706,أبوسليمان السعدون للخدمات العقارية,exclusive_marketer,Yes,4.510000228881836,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2451433\""""","""\""4689705\""""",1644655288000,1672581987922,1672581987922,0,Yes,Yes,1,1,1,400,No,300000,Daily,No
4028849,1805190,النايف - AlNaif,exclusive_marketer,Yes,4.789999961853027,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160105\""""","""\""3922530\""""",1644674962000,1672598676123,1672598676123,0,Yes,Yes,4,5,2,230,No,750000,Daily,No
4029475,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160449\""""","""\""3924159\""""",1644683449000,1672584637781,1672584637781,0,Yes,Yes,3,6,1,250,No,870000,Daily,No
4031440,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2161117\""""","""\""3923422\""""",1644741092000,1672584885462,1672584885462,0,Yes,Yes,4,6,1,250,No,850000,Daily,No
4033971,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160315\""""","""\""3924298\""""",1644777609000,1672584885149,1672584885149,0,Yes,Yes,5,7,2,258,No,860000,Daily,No
4035100,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160452\""""","""\""3924023\""""",1644816756000,1672584898738,1672584898738,0,Yes,Yes,5,7,2,260,No,865000,Daily,No
4039139,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160625\""""","""\""3924112\""""",1644909959000,1672583054721,1672583054721,0,Yes,Yes,4,5,1,250,No,850000,Daily,No
4039663,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160440\""""","""\""3924269\""""",1644920109000,1672583054684,1672583054684,0,Yes,Yes,5,7,2,257,No,880000,Daily,No
4041382,760210,ابو صالح,agent,Yes,5,66,جدة,3592,حي المنار,Villa,Sell,"""\""2160303\""""","""\""3923896\""""",1644944865000,1672586992339,1672586992339,13,Yes,No,5,5,2,300,No,2000000,Daily,No
4042994,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609482\""""","""\""4401998\""""",1644997092000,1672580138237,1672580138237,0,Yes,Yes,4,5,2,250,No,710000,Daily,No
4045254,662830,YZz,owner,Yes,0,2,ابو عريش,84,حي ضمد,Land,Sell,"""\""1705442\""""","""\""4278051\""""",1645034365000,1672585436832,1672585436832,0,No,Yes,2,4,2,900,No,297000,Monthly,No
4045359,167192,ابو حمود للعقارات,exclusive_marketer,Yes,4.159999847412109,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2451656\""""","""\""4686589\""""",1645036542000,1672581590914,1672581590914,0,Yes,Yes,1,1,1,783,No,626400,Daily,No
4052343,245319,مؤسسة تطوان العقارية 8432142,agent,Yes,4.269999980926514,18,الدمام,1288,حي المنار,Esterahah,Rental,"""\""2636696\""""","""\""5003309\""""",1645257514000,1672585606348,1672585606348,7,Yes,Yes,1,2,1,80,No,27000,Yearly,No
4054677,902816,أبو خالد,agent,Yes,4.28000020980835,91,عنيزة,2584,حي المنار,Land,Sell,"""\""2609727\""""","""\""4402078\""""",1645298667000,1672585865362,1672585865362,0,Yes,Yes,5,5,1,587,No,350000,Daily,No
4056362,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160449\""""","""\""3924095\""""",1645354511000,1672584937891,1672584937891,0,Yes,Yes,4,7,1,258,No,870000,Daily,No
4061706,371287,ابواصيل ,N/A,No,0,26,الطائف,3340,حي القطبية,Land,Sell,"""\""2128348\""""","""\""4044176\""""",1645463924000,1672586835928,1672586835928,0,No,Yes,3,5,1,660,No,3200000,Yearly,No
4063896,451370,ابوفيصل,exclusive_marketer,Yes,5,21,الرياض,554,حي المصفاة,Building,Sell,"""\""2451271\""""","""\""4689766\""""",1645531823000,1672585159900,1672585159900,2,Yes,Yes,1,1,1,3200,No,10000000,Daily,No
4066544,2214227,مكتب بنا عيد العقاري,normal_marketer,Yes,4.820000171661377,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609431\""""","""\""4402589\""""",1645597457000,1672585772047,1672585772047,0,Yes,Yes,5,5,2,238,No,820000,Daily,No
4067398,1601571,مكتب راشد للخدمات العقارية,exclusive_marketer,Yes,4.769999980926514,21,الرياض,668,حي ديراب,Land,Rental,"""\""2449143\""""","""\""4662515\""""",1645615962000,1672598580360,1672598580360,0,Yes,Yes,5,5,2,3900,No,500000,Daily,No
4067820,888589,ABO RAYAAN,N/A,Yes,4.559999942779541,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2159474\""""","""\""3923308\""""",1645621941000,1672581380865,1672581380865,0,Yes,Yes,2,4,1,133,No,450000,Daily,No
4067858,888589,ABO RAYAAN,N/A,Yes,4.559999942779541,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2159518\""""","""\""3922759\""""",1645622416000,1672581374216,1672581374216,0,Yes,Yes,3,4,1,133,No,450000,Daily,No
4068410,126914,شركة آفاق العاصمة العقارية,exclusive_marketer,Yes,4.320000171661377,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2451588\""""","""\""4689026\""""",1645629914000,1672586821955,1672586821955,0,Yes,Yes,1,1,1,900,No,720000,Daily,No
4069624,61706,أبوسليمان السعدون للخدمات العقارية,exclusive_marketer,Yes,4.510000228881836,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2451678\""""","""\""4689212\""""",1645652042000,1672581987839,1672581987839,0,Yes,Yes,1,1,1,750,No,550000,Daily,No
4070097,69396,ابو احمد,agent,No,4.570000171661377,18,الدمام,1288,حي المنار,Land,Rental,"""\""2637261\""""","""\""5005543\""""",1645679521000,1672587054130,1672587054130,0,Yes,Yes,5,5,1,667,No,100000,Daily,No
4070634,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160600\""""","""\""3924136\""""",1645698129000,1672584637772,1672584637772,0,Yes,Yes,3,7,1,259,No,875000,Daily,No
4074636,393379,,agent,Yes,4.179999828338623,21,الرياض,668,حي ديراب,Villa,Sell,"""\""2453334\""""","""\""4662482\""""",1645807954000,1677787186977,1677787186977,0,Yes,Yes,5,5,3,312,No,1250000,Daily,No
4079469,262697,شركة الورود للاستثمار العقاري شركة شخص واحد,owner,Yes,4.360000133514404,21,الرياض,668,حي ديراب,Store,Rental,"""\""2450392\""""","""\""4663245\""""",1645943440000,1672581436979,1672581436979,0,Yes,Yes,5,5,2,100,No,75000,Daily,No
4080114,214193,ابونواف للعقارات,agent,Yes,4.139999866485596,97,ينبع,3256,حي رضوى,House,Rental,"""\""2400331\""""","""\""3819989\""""",1645957848000,1672587556543,1672587556543,30,Yes,Yes,3,5,2,200,No,30000,Daily,No
4081857,367204,مكتب رمز القصيم العقاري,owner,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609632\""""","""\""4401930\""""",1645984001000,1672580136471,1672580136471,0,Yes,Yes,5,5,3,300,No,900000,Daily,No
4081889,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609326\""""","""\""4402259\""""",1645984575000,1672580137323,1672580137323,0,Yes,Yes,5,5,3,262,No,810000,Daily,No
4081897,367204,مكتب رمز القصيم العقاري,owner,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609358\""""","""\""4402365\""""",1645984711000,1672580129053,1672580129053,0,Yes,Yes,5,5,3,262,No,810000,Daily,No
4082027,72195,مكتب الجد,exclusive_marketer,Yes,4.78000020980835,18,الدمام,1288,حي المنار,Apartment,Sell,"""\""2636362\""""","""\""5004185\""""",1645987422000,1672581005971,1672581005971,10,Yes,Yes,4,6,1,220,Yes,750000,Daily,No
4083035,685697,مؤسسة القرعاوي للإستثمارات العقارية,exclusive_marketer,Yes,4.71999979019165,91,عنيزة,2584,حي المنار,Land,Rental,"""\""2610046\""""","""\""4401353\""""",1646027464000,1672581673606,1672581673606,0,Yes,Yes,5,5,1,2000,No,50000,Daily,No
4086086,1206448,مكتب النويصر للعقارات,exclusive_marketer,Yes,4.429999828338623,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2450587\""""","""\""4689218\""""",1646077576000,1672583194057,1672583194057,0,Yes,Yes,1,1,1,360,No,252000,Daily,No
4086110,1206448,مكتب النويصر للعقارات,exclusive_marketer,Yes,4.429999828338623,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2452889\""""","""\""4689458\""""",1646077939000,1672583193674,1672583193674,0,Yes,Yes,1,1,1,360,No,252000,Daily,No
4086539,10991,ابو ناصر,agent,Yes,4.579999923706055,21,الرياض,554,حي المصفاة,Land,Sell,"""\""2450675\""""","""\""4690115\""""",1646087043000,1672585414734,1672585414734,0,Yes,Yes,1,1,1,10900,No,6540000,Daily,No
4087083,1681338,شركة تثمين العقارية,agent,Yes,4.650000095367432,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160898\""""","""\""3922714\""""",1646119304000,1672580845855,1672580845855,0,Yes,Yes,3,5,1,252,No,900000,Daily,No
4087753,537,مكتب اركان طيبه للعقارات,exclusive_marketer,Yes,4.340000152587891,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2636997\""""","""\""5003173\""""",1646133253000,1672586205435,1672586205435,0,Yes,Yes,5,5,3,267,No,1250000,Daily,No
4088722,373188,أبو محمد,agent,Yes,5,18,الدمام,1288,حي المنار,Land,Rental,"""\""2635935\""""","""\""5003915\""""",1646147267000,1672587742020,1672587742020,0,Yes,Yes,5,5,1,4000,No,1000000,Daily,No
4088926,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160766\""""","""\""3924157\""""",1646150124000,1672584921303,1672584921303,0,Yes,Yes,4,6,1,253,No,870000,Daily,No
4089655,312391,مكتب أبو نايف للعقارات,exclusive_marketer,Yes,4.079999923706055,26,الطائف,3340,حي القطبية,Apartment,Sell,"""\""2128334\""""","""\""4044105\""""",1646160454000,1672585246363,1672585246363,0,No,Yes,4,5,1,215,No,750000,Yearly,No
4090851,877335,مشاريع البيلسان,agent,Yes,4.409999847412109,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160117\""""","""\""3922421\""""",1646201430000,1672584906984,1672584906984,0,Yes,Yes,4,6,1,250,No,850000,Daily,No
4093155,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609985\""""","""\""4402205\""""",1646239783000,1672580134820,1672580134820,0,Yes,Yes,5,5,2,270,No,820000,Daily,No
4098126,187475,ثرواتي,agent,Yes,4.179999828338623,13,الخرج,288,حي الناصفة,Farm,Sell,"""\""2425679\""""","""\""4726697\""""",1646391284000,1672585107717,1672585107717,0,Yes,No,3,3,1,121104,No,12110400,Daily,No
4098229,2028108,ام جواد,exclusive_marketer,Yes,0,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2160280\""""","""\""3923441\""""",1646393797000,1672587611029,1672587611029,0,Yes,Yes,3,4,1,145,No,499000,Daily,No
4103151,332244,مكتب سطر للخدمات العقارية,exclusive_marketer,Yes,4.659999847412109,18,الدمام,1288,حي المنار,Building,Sell,"""\""2636984\""""","""\""5003500\""""",1646504999000,1672584672571,1672584672571,7,Yes,Yes,5,5,1,810,No,3500000,Daily,No
4103923,2337986,ابو نزار 2022,normal_marketer,Yes,5,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2159424\""""","""\""3922751\""""",1646521710000,1672585207466,1672585207466,0,Yes,Yes,3,5,1,175,No,615000,Daily,No
4105772,265045,المكتب الخاص,agent,Yes,3.2699999809265137,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609426\""""","""\""4402318\""""",1646577248000,1685921697245,1685921697245,0,Yes,No,5,5,2,444,No,1150000,Daily,No
4108054,685697,مؤسسة القرعاوي للإستثمارات العقارية,normal_marketer,Yes,4.71999979019165,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609633\""""","""\""4402218\""""",1646628633000,1672581679633,1672581679633,0,Yes,Yes,5,4,2,325,No,780000,Daily,No
4111851,403654,مكتب مهوس عبدالعزيز محمد المهوس للعقارات,normal_marketer,Yes,4.650000095367432,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2636860\""""","""\""5003207\""""",1646713517000,1672587578102,1672587578102,4,Yes,Yes,4,7,2,340,No,1200000,Daily,No
4112109,262697,شركة الورود للاستثمار العقاري شركة شخص واحد,agent,Yes,4.360000133514404,21,الرياض,668,حي ديراب,Land,Rental,"""\""2450524\""""","""\""4663389\""""",1646724827000,1672581436990,1672581436990,0,Yes,Yes,5,5,2,1050,No,100000,Daily,No
4112119,262697,شركة الورود للاستثمار العقاري شركة شخص واحد,agent,Yes,4.360000133514404,21,الرياض,668,حي ديراب,Land,Rental,"""\""2450943\""""","""\""4663650\""""",1646725056000,1672581436965,1672581436965,0,Yes,Yes,5,5,2,1050,No,100000,Daily,No
4115703,888589,ABO RAYAAN,N/A,Yes,4.559999942779541,66,جدة,3592,حي المنار,Apartment,Sell,"""\""2159913\""""","""\""3923203\""""",1646799372000,1672581379750,1672581379750,0,Yes,Yes,3,4,1,130,No,450000,Daily,No
4118110,1717289,شركة نخبة الجوهرة العقارية (شركة شخص واحد),normal_marketer,Yes,4.940000057220459,18,الدمام,1288,حي المنار,Villa,Sell,"""\""2637993\""""","""\""5004475\""""",1646844415000,1672582721176,1672582721176,0,Yes,Yes,5,5,2,330,No,1450000,Daily,No
4118596,435633,عبدالعزيز,exclusive_marketer,Yes,0,18,الدمام,1288,حي المنار,Building,Rental,"""\""2636448\""""","""\""5003920\""""",1646852938000,1672587103613,1672587103613,0,Yes,Yes,5,5,1,774,No,300000,Daily,No
4119103,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2584,حي المنار,Villa,Sell,"""\""2609319\""""","""\""4402264\""""",1646864733000,1672580136894,1672580136894,0,Yes,Yes,5,5,2,242,No,750000,Daily,No
